Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777965378,50,WS,server_processing,3.900000,0.000000,110,110,130,140,150,160,160,160,160,160,160,135,0,140,558.0244444444444,92.39999999999999,3780.7,252.16296296296295
1777965378,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,96,0,10000.125605001813,10001.324174614523,10000.125605001813,10006.027938998159,320000.0
1777965378,50,,Aggregated,15.700000,0.000000,440,480,10000,10000,10000,10000,10000,10000,10000,10000,10000,502,0,440,2309.198885372398,3.7364409981819335,10006.027938998159,61330.84462151394
1777965379,50,WS,connect,4.000000,0.000000,6,8,8,9,14,25,50,50,50,50,50,143,0,9,12.069342776018088,3.7364409981819335,49.71965899676434,0.0
1777965379,50,WS,final_before_flush,4.100000,0.000000,450,450,460,480,500,510,520,520,520,520,520,138,0,480,894.3672701448056,434.9078750019544,4125.659737001115,252.15942028985506
1777965379,50,WS,server_processing,4.100000,0.000000,110,110,120,130,150,150,160,160,160,160,160,138,0,140,548.141304347826,92.39999999999999,3780.7,252.15942028985506
1777965379,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,100,0,10000.125605001813,10001.29219650993,10000.125605001813,10006.027938998159,320000.0
1777965379,50,,Aggregated,16.200000,0.000000,440,450,10000,10000,10000,10000,10000,10000,10000,10000,10000,519,0,440,2313.9139093409367,3.7364409981819335,10006.027938998159,61791.12909441233
1777965380,50,WS,connect,4.000000,0.000000,7,8,9,10,25,45,65,65,65,65,65,146,0,9,12.64546602723298,3.7364409981819335,64.5406660005392,0.0
1777965380,50,WS,final_before_flush,3.800000,0.000000,450,460,470,480,500,540,570,570,570,570,570,146,0,480,872.7047533766256,434.9078750019544,4125.659737001115,252.12328767123287
1777965380,50,WS,server_processing,3.800000,0.000000,110,110,130,130,150,180,220,220,220,220,220,146,0,140,526.480821917808,92.39999999999999,3780.7,252.12328767123287
1777965380,50,WS,stream,4.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,100,0,10000.125605001813,10001.29219650993,10000.125605001813,10006.027938998159,320000.0
1777965380,50,,Aggregated,16.100000,0.000000,200,450,500,10000,10000,10000,10000,10000,10000,10000,10000,538,0,430,2242.1125495984306,3.7364409981819335,10006.027938998159,59616.39405204461
1777965381,50,WS,connect,3.800000,0.000000,6,8,9,10,25,45,65,65,65,65,65,150,0,9,12.48092742653777,3.7364409981819335,64.5406660005392,0.0
1777965381,50,WS,final_before_flush,4.000000,0.000000,450,460,470,480,500,540,570,570,570,570,570,150,0,480,861.5307744265496,434.9078750019544,4125.659737001115,252.11333333333334
1777965381,50,WS,server_processing,4.000000,0.000000,110,120,130,130,150,180,220,220,220,220,220,150,0,130,515.3766666666666,92.39999999999999,3780.7,252.11333333333334
